Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
246.4,39.9,29.5,28.6,26.8,71,2.5,0,41.8,39.90909091
246.5,40,29.6,28.7,26.8,71,2.4,0,41.8,39.9
246.6,39.9,29.6,28.6,26.8,71,2.4,0,41.8,39.9
246.7,39.9,29.6,28.6,26.8,71,2.5,0,41.8,39.9
246.8,39.9,29.6,28.6,26.7,70.8,1.9,0,41.8,39.89090909
246.9,39.9,29.6,28.6,26.7,70.1,2.2,0,41.8,39.89090909
247,39.8,29.5,28.7,27,70.8,1.9,0,42,39.89090909
247.1,39.9,29.7,28.8,26.8,70.8,1.9,0,42,39.87272727
247.2,39.9,29.7,28.8,26.8,70.5,2.2,0,42,39.87272727
247.3,39.8,29.6,28.7,26.9,71,3.1,0,42,39.87272727
247.4,39.9,29.6,28.7,26.8,70.8,2.2,0,42,39.86363636
247.5,39.9,29.6,28.7,26.8,70.8,1.7,0,42,39.87272727
247.6,39.8,29.6,28.6,26.7,70.7,2.5,0,42,39.89090909
247.7,39.9,29.7,28.8,26.8,71.3,0.8,0,42,39.9
247.8,39.9,29.7,28.8,26.8,71,2.4,0,42,39.90909091
247.9,39.8,29.7,28.7,26.8,70.4,1.9,0,42,39.92727273
248,40,29.7,28.8,26.8,70.4,1.9,0,42.2,39.92727273
248.1,40,29.7,28.8,26.8,70.4,1.9,0,42.2,39.92727273
248.2,40,29.7,28.8,26.9,70.8,2.2,0,42.2,39.94545455
248.3,40,29.7,28.8,26.9,70.7,1.7,0,42.2,39.95454545
248.4,40,29.6,28.6,26.8,71,2,0,42.2,39.96363636
248.5,39.9,29.6,28.8,26.8,70.5,2,0,42.2,39.97272727
248.6,39.9,29.6,28.8,26.8,70.5,2.5,0,42.2,39.96363636
248.7,40,29.7,28.8,26.7,71.1,2.4,0,42.2,39.95454545
248.8,40,29.7,28.7,26.8,70.5,2.2,0,42.2,39.94545455
248.9,40,29.7,28.7,26.8,71.3,2,0,42.2,39.94545455
249,39.9,29.6,28.6,26.6,71.3,2,0,42.4,39.94545455
249.1,39.9,29.7,28.6,26.8,70.4,2,0,42.4,39.94545455
249.2,39.9,29.7,28.6,26.8,70.7,2,0,42.4,39.94545455
249.3,39.9,29.6,28.5,26.8,70.4,1.9,0,42.4,39.93636364
249.4,40,29.6,28.7,26.8,70.4,1.9,0,42.4,39.92727273
249.5,40,29.6,28.7,26.8,71.3,1.7,0,42.4,39.91818182
249.6,39.9,29.5,28.6,26.8,70.8,2.4,0,42.4,39.91818182
249.7,39.9,29.6,28.6,26.7,71,2.4,0,42.4,39.91818182
249.8,39.9,29.6,28.6,26.7,70.7,2,0,42.4,39.91818182
249.9,39.9,29.7,28.6,26.9,70.7,2.7,0,42.4,39.92727273
250,39.9,29.7,28.6,26.8,70.7,2.7,0,42.6,39.92727273
250.1,39.9,29.7,28.6,26.8,70.4,2,0,42.6,39.92727273
250.2,39.9,29.7,28.6,26.7,69.9,2.2,0,42.6,39.93636364
250.3,39.9,29.7,28.6,26.7,70.8,2,0,42.6,39.93636364
250.4,40,29.8,28.7,26.8,70.8,1.7,0,42.6,39.93636364
250.5,40,29.8,28.8,26.9,71.3,1.7,0,42.6,39.94545455
250.6,40,29.8,28.8,26.9,71,2,0,42.6,39.94545455
250.7,40,29.7,28.8,26.8,71.3,2.7,0,42.6,39.96363636
250.8,39.9,29.6,28.6,26.7,70.8,2,0,42.6,39.98181818
250.9,39.9,29.6,28.6,26.7,70.4,2.4,0,42.6,39.98181818
251,40,29.7,28.8,26.8,70.4,2.4,0,42.8,39.97272727
251.1,39.9,29.7,28.8,26.8,70.8,1.7,0,42.8,39.95454545
251.2,40.1,29.7,28.7,26.8,70.7,2,0,42.8,39.95454545
251.3,40.1,29.7,28.7,26.8,71,2.2,0,42.8,39.95454545
251.4,39.9,29.6,28.6,26.8,71.3,2.2,0,42.8,39.95454545
251.5,39.9,29.6,28.6,26.8,71.3,3.3,0,42.8,39.95454545
251.6,39.8,29.8,28.7,26.8,70.7,1.9,0,42.8,39.94545455
251.7,40,29.7,28.7,26.8,70.7,1.9,0,42.8,39.93636364
251.8,40,29.7,28.7,26.8,70.8,2.2,0,42.8,39.90909091
251.9,39.9,29.8,28.6,26.8,70.8,2.2,0,42.8,39.88181818
252,39.9,29.7,28.7,26.9,70.5,2.2,0,43,39.89090909
252.1,39.9,29.7,28.7,26.9,71,2,0,43,39.9
252.2,39.8,29.6,28.6,26.8,70.7,2,0,43,39.91818182
252.3,39.8,29.6,28.5,26.7,70.7,2,0,43,39.91818182
252.4,39.8,29.6,28.5,26.7,70.4,2.4,0,43,39.91818182
252.5,40,29.7,28.7,26.7,70.5,1.9,0,43,39.92727273
252.6,40,29.6,28.7,26.8,71.1,2.2,0,43,39.93636364
252.7,40,29.6,28.7,26.8,70.4,2.2,0,43,39.94545455
252.8,40,29.6,28.7,26.7,70.8,2.5,0,43,39.95454545
252.9,40,29.6,28.7,26.7,70.8,2.5,0,43,39.97272727
253,40,29.7,28.5,26.8,70.5,2,0,43.2,39.99090909
253.1,40,29.7,28.6,26.7,71.1,2,0,43.2,39.98181818
253.2,40,29.7,28.6,26.7,70.7,2,0,43.2,39.97272727
253.3,39.9,29.7,28.7,26.7,71,2.2,0,43.2,39.96363636
253.4,40,29.7,28.7,26.8,71.1,2,0,43.2,39.96363636
253.5,40,29.7,28.7,26.8,71.1,1.7,0,43.2,39.97272727
253.6,39.9,29.6,28.6,26.7,70.5,2.2,0,43.2,39.98181818
253.7,39.9,29.6,28.6,26.8,71.3,2.2,0,43.2,39.98181818
253.8,39.9,29.6,28.6,26.8,71.3,2.2,0,43.2,39.98181818
253.9,40,29.8,28.9,26.9,71,2.2,0,43.2,39.99090909
254,40.1,29.7,28.7,26.9,68.8,2.2,0,43.4,39.98181818
254.1,40.1,29.7,28.7,26.9,70.5,2.4,0,43.4,39.97272727
254.2,40,29.7,28.7,26.8,71,2,0,43.4,39.99090909
254.3,40,29.7,28.7,26.8,71.3,2,0,43.4,40
254.4,40,29.8,28.6,26.7,71.3,2,0,43.4,40.00909091
254.5,39.9,29.7,28.8,26.7,71.4,1.7,0,43.4,40.00909091
254.6,39.9,29.7,28.8,26.7,70.8,2,0,43.4,40.00909091
254.7,40.1,29.6,28.6,26.7,70.8,2,0,43.4,40.00909091
254.8,40,29.7,28.7,26.8,70.7,2.5,0,43.4,40.00909091
254.9,40,29.7,28.7,26.8,70.4,1.9,0,43.4,40.00909091
255,40,29.6,28.8,26.7,71.7,2,0,43.6,40.00909091
255.1,40.1,29.8,28.8,26.9,71.3,2.2,0,43.6,40.02727273
255.2,40.1,29.8,28.8,26.9,71,2.4,0,43.6,40.04545455
255.3,40,29.6,28.6,26.6,71.1,1.9,0,43.6,40.04545455
255.4,40,29.6,28.7,26.8,71,2.7,0,43.6,40.06363636
255.5,40,29.6,28.7,26.8,70.8,2.2,0,43.6,40.08181818
255.6,40.1,29.7,28.7,26.8,71,2.5,0,43.6,40.08181818
255.7,40.1,29.7,28.7,26.8,70.8,2.5,0,43.6,40.08181818
255.8,40.1,29.6,28.7,26.7,71,1.9,0,43.6,40.08181818
255.9,40.2,29.8,28.8,26.9,70.7,2.2,0,43.6,40.08181818
256,40.2,29.8,28.8,26.9,71.1,2,0,43.8,40.08181818
256.1,40,29.7,28.7,26.9,70.8,1.9,0,43.8,40.09090909
256.2,40.1,29.7,28.7,26.8,70.8,1.7,0,43.8,40.08181818
256.3,40.1,29.7,28.7,26.8,71.1,2.2,0,43.8,40.07272727
256.4,40,29.8,28.6,26.8,70.7,1.9,0,43.8,40.07272727
256.5,40,29.8,28.6,26.8,71.3,2.4,0,43.8,40.05454545
256.6,40.1,29.8,28.7,26.8,71.3,2.4,0,43.8,40.03636364
256.7,40,29.7,28.6,26.9,70.5,1.9,0,43.8,40.04545455
256.8,40,29.7,28.6,26.9,71.1,1.9,0,43.8,40.04545455
256.9,40.1,29.7,28.8,26.8,71.1,2.4,0,43.8,40.04545455
257,40,29.7,28.7,26.8,70.8,2.2,0,44,40.05454545
257.1,40,29.7,28.7,26.8,70.7,1.9,0,44,40.04545455
257.2,40.1,29.6,28.8,26.7,71.1,3.1,0,44,40.02727273
257.3,40.1,29.6,28.7,26.8,71,2.4,0,44,40.04545455
257.4,40.1,29.6,28.7,26.8,71,1.9,0,44,40.05454545
257.5,40.1,29.7,28.8,26.8,71,1.9,0,44,40.05454545
257.6,39.9,29.6,28.6,26.8,70.8,2,0,44,40.05454545
257.7,39.9,29.6,28.6,26.8,70.5,2.2,0,44,40.05454545
257.8,40.2,29.8,28.8,26.9,70.8,2.2,0,44,40.04545455
257.9,40.1,29.7,28.6,26.8,71.1,2,0,44,40.04545455
258,40.1,29.7,28.6,26.8,71.9,1.6,0,44.1,40.02727273
258.1,40,29.7,28.8,26.7,70.7,2.2,0,44.1,40.00909091
258.2,40,29.7,28.7,26.8,70.8,2.2,0,44.1,40.02727273
258.3,40,29.7,28.7,26.8,70.5,1.9,0,44.1,40.05454545
258.4,40.1,29.7,28.7,26.7,71.1,2.2,0,44.1,40.05454545
258.5,39.9,29.7,28.6,26.7,71.1,2.2,0,44.1,40.04545455
258.6,39.9,29.7,28.6,26.7,71,2.7,0,44.1,40.04545455
258.7,40.1,29.7,28.6,26.8,71.1,2,0,44.1,40.05454545
258.8,40.2,29.9,28.7,26.8,72.4,1.7,0,44.1,40.06363636
258.9,40.2,29.9,28.7,26.8,71,2,0,44.1,40.07272727
259,40,29.7,28.7,26.8,70.5,2.2,0,44.2,40.08181818
259.1,40.1,29.7,28.7,26.7,70.4,1.6,0,44.2,40.10909091
259.2,40.1,29.7,28.7,26.7,71,2.5,0,44.2,40.13636364
259.3,40.1,29.7,28.6,26.8,70.8,2.4,0,44.2,40.14545455
259.4,40.1,29.7,28.6,26.8,70.8,2.4,0,44.2,40.14545455
259.5,40.2,29.7,28.7,26.8,70.7,2,0,44.2,40.14545455
259.6,40.2,29.8,28.7,26.7,70.7,1.9,0,44.2,40.17272727
259.7,40.2,29.8,28.7,26.7,71.3,1.9,0,44.2,40.19090909
259.8,40.2,29.8,28.6,26.8,71.1,2.2,0,44.2,40.20909091
259.9,40.2,30,28.8,26.8,71,2,0,44.2,40.21818182
260,40.2,30,28.8,26.8,71.3,1.1,0,44.3,40.21818182
260.1,40.3,29.8,28.8,26.8,70.8,2.2,0,44.3,40.20909091
260.2,40.3,29.8,28.8,26.8,71.3,2,0,44.3,40.20909091
260.3,40.3,29.8,28.8,26.8,71.3,2,0,44.3,40.2
260.4,40.2,29.8,28.8,26.9,71,1.9,0,44.3,40.19090909
260.5,40.1,29.7,28.7,26.8,70.5,1.7,0,44.3,40.17272727
260.6,40.1,29.7,28.7,26.8,71,1.9,0,44.3,40.17272727
260.7,40.2,29.8,28.7,26.8,71.4,1.9,0,44.3,40.16363636
260.8,40.1,29.7,28.8,26.8,70.8,2.7,0,44.3,40.15454545
260.9,40.1,29.7,28.8,26.8,70.5,2.4,0,44.3,40.13636364
261,40,29.7,28.6,26.8,70.8,2.4,0,44.4,40.12727273
261.1,40.2,29.8,28.7,26.8,70.5,1.7,0,44.4,40.12727273
261.2,40.2,29.8,28.7,26.8,70.7,1.6,0,44.4,40.12727273
261.3,40.2,29.9,28.8,26.8,71.6,1.7,0,44.4,40.12727273
261.4,40.1,29.7,28.7,26.7,70.8,2,0,44.4,40.13636364
261.5,40.1,29.7,28.7,26.7,71,1.9,0,44.4,40.14545455
261.6,40.1,29.8,28.7,26.8,71.3,2,0,44.4,40.16363636
261.7,40.1,29.8,28.7,26.8,71.1,2,0,44.4,40.14545455
261.8,40.2,29.9,28.8,27,71.1,1.9,0,44.4,40.12727273
261.9,40.2,29.8,28.8,26.8,71.4,1.7,0,44.4,40.12727273
262,40.2,29.8,28.8,26.8,70.8,2,0,44.4,40.13636364
262.1,40.2,29.9,28.8,26.9,71,1.9,0,44.4,40.14545455
262.2,40,29.7,28.7,26.7,71,1.9,0,44.4,40.15454545
262.3,40,29.7,28.7,26.7,70.7,1.9,0,44.4,40.16363636
262.4,40.2,29.8,28.6,26.8,70.7,1.9,0,44.4,40.16363636
262.5,40.2,29.9,28.7,26.9,70.5,2,0,44.4,40.17272727
262.6,40.2,29.9,28.7,26.9,71.1,2.5,0,44.4,40.18181818
262.7,40.2,29.8,28.9,26.9,69.9,1.9,0,44.4,40.18181818
262.8,40.2,29.8,28.9,26.9,71.3,1.9,0,44.4,40.2
262.9,40.2,29.9,28.7,26.7,70.8,1.9,0,44.4,40.21818182
263,40.3,29.8,28.8,26.9,70.4,2.4,0,44.4,40.20909091
263.1,40.3,29.8,28.8,26.9,70.4,2.4,0,44.4,40.2
263.2,40.2,29.9,28.7,27,70.7,1.6,0,44.4,40.19090909
263.3,40.2,29.9,28.8,26.8,71,2,0,44.4,40.18181818
263.4,40.2,29.9,28.8,26.8,71,2.8,0,44.4,40.17272727
263.5,40.1,29.8,28.8,26.9,70.7,1.6,0,44.4,40.15454545
263.6,40.1,29.8,28.7,26.8,71.3,2.8,0,44.4,40.14545455
263.7,40.1,29.8,28.7,26.8,70.5,1.6,0,44.4,40.13636364
263.8,40.1,29.8,28.6,26.8,71.3,2.5,0,44.4,40.14545455
263.9,40.1,29.8,28.6,26.8,71,2.2,0,44.4,40.14545455
264,40,29.7,28.7,26.8,70.7,1.9,0,44.4,40.14545455
264.1,40.2,29.9,28.7,26.9,70.7,1.9,0,44.4,40.15454545
264.2,40.2,29.9,28.7,26.9,70.7,2.4,0,44.4,40.16363636
264.3,40.3,29.8,28.7,26.8,70.8,1.7,0,44.4,40.17272727
264.4,40.2,29.9,28.7,26.9,71,2,0,44.4,40.18181818
264.5,40.2,29.9,28.7,26.9,70.7,2,0,44.4,40.19090909
264.6,40.2,29.8,28.7,26.8,70.5,2.2,0,44.4,40.21818182
264.7,40.2,29.8,28.7,26.8,70.8,2,0,44.4,40.22727273
264.8,40.2,29.8,28.7,26.8,70.8,1.9,0,44.4,40.22727273
264.9,40.2,29.8,28.7,26.8,71.6,-0.1,0,44.4,40.20909091
265,40.2,29.8,28.7,26.8,71.6,-0.1,0,44.4,40.2
265.1,40.3,30,28.7,26.9,70.8,2.4,0,44.4,40.19090909
265.2,40.3,30,28.7,26.9,70.7,2.2,0,44.4,40.18181818
265.3,40.2,29.8,28.7,26.9,70.8,1.9,0,44.4,40.17272727
265.4,40.1,29.9,28.7,26.9,71.1,1.7,0,44.4,40.17272727
265.5,40.1,29.9,28.7,26.9,70.8,1.9,0,44.4,40.17272727
265.6,40.1,29.8,28.8,26.8,71,2.2,0,44.4,40.16363636
265.7,40.1,29.8,28.7,26.8,71,2.4,0,44.4,40.15454545
265.8,40.1,29.8,28.7,26.8,71,2,0,44.4,40.14545455
265.9,40.2,30,28.7,26.9,70.8,2,0,44.4,40.13636364
266,40.2,30,28.7,26.9,70.4,2.5,0,44.4,40.13636364
266.1,40.1,29.8,28.7,26.7,70.8,2.2,0,44.4,40.13636364
266.2,40.2,29.9,28.8,27,71.3,1.9,0,44.4,40.12727273
266.3,40.2,29.9,28.8,27,70.7,2,0,44.4,40.11818182
266.4,40.1,29.9,28.8,26.9,71.3,1.9,0,44.4,40.10909091
266.5,40.1,29.8,28.7,26.8,71,2.2,0,44.4,40.1
266.6,40.1,29.8,28.7,26.8,70.5,2.5,0,44.4,40.1
266.7,40,29.7,28.6,26.7,70.8,1.7,0,44.4,40.10909091
266.8,40,29.7,28.7,26.7,70.8,2.2,0,44.4,40.09090909
266.9,40,29.7,28.7,26.7,70.8,2.2,0,44.4,40.06363636
267,40.1,29.9,28.7,26.8,69.1,2.4,0,44.4,40.04545455
267.1,40.2,29.9,28.8,27,71,2.5,0,44.4,40.03636364
267.2,40.2,29.9,28.8,27,70.8,2.2,0,44.4,40.02727273
267.3,40,29.7,28.6,26.8,70.8,2,0,44.4,40.02727273
267.4,39.9,29.8,28.7,26.8,70.8,1.9,0,44.4,40.02727273
267.5,39.9,29.8,28.7,26.8,70.8,2.4,0,44.4,40.02727273
267.6,40,29.8,28.7,26.9,71,1.7,0,44.4,40.02727273
267.7,40,29.8,28.8,26.8,71,1.6,0,44.4,40.01818182
267.8,40,29.8,28.8,26.8,71,1.6,0,44.4,40.00909091
267.9,40,29.9,28.6,26.9,71.1,2.2,0,44.4,40.02727273
268,40,29.9,28.6,26.9,71,2,0,44.4,40.03636364
268.1,40.1,29.9,28.8,26.9,70.7,1.9,0,44.4,40.04545455
268.2,40.1,30,28.9,26.9,71,2,0,44.4,40.05454545
268.3,40.1,30,28.9,26.9,71.1,1.9,0,44.4,40.07272727
268.4,40.2,29.9,28.8,26.9,70.8,1.9,0,44.4,40.09090909
268.5,40,29.9,28.7,26.8,70.5,2.5,0,44.4,40.09090909
268.6,40,29.9,28.7,26.8,71.1,2,0,44.4,40.09090909
268.7,40.1,29.9,28.8,26.7,71.1,2,0,44.4,40.08181818
268.8,40.2,29.9,28.8,26.9,70.7,2,0,44.4,40.07272727
268.9,40.2,29.9,28.8,26.9,70.7,2.2,0,44.4,40.06363636
269,40,29.8,28.8,26.8,71.4,1.9,0,44.4,40.04545455
269.1,40,29.8,28.8,26.8,70.7,2.4,0,44.4,40.05454545
269.2,40,29.9,28.8,26.9,70.7,2.2,0,44.4,40.06363636
269.3,40,29.9,28.7,26.7,70.8,2.7,0,44.4,40.06363636
269.4,40,29.9,28.7,26.7,70.8,1,0,44.4,40.05454545
269.5,40,29.9,28.8,26.8,71,2,0,44.4,40.04545455
269.6,40.1,29.9,28.7,26.9,70.8,2.4,0,44.4,40.04545455
269.7,40.1,29.9,28.7,26.9,70.8,2.4,0,44.4,40.04545455
269.8,40.1,29.9,28.8,26.9,71,2.8,0,44.4,40.04545455
269.9,40.1,29.9,28.7,26.9,71,2,0,44.4,40.04545455
270,40.1,29.9,28.7,26.9,71,2.4,0,44.4,40.05454545
270.1,40,30,28.8,26.9,71.3,2,0,44.4,40.06363636
270.2,40,30,28.8,26.9,71,2.4,0,44.4,40.05454545
270.3,40,30,28.8,26.9,71,2.4,0,44.4,40.05454545
270.4,40,29.9,28.7,26.8,70.7,2,0,44.4,40.05454545
270.5,40.1,29.8,28.8,26.8,70.8,1.9,0,44.4,40.05454545
270.6,40.1,29.8,28.8,26.8,70.8,1.9,0,44.4,40.04545455
270.7,40,30,28.8,26.8,70.2,2.5,0,44.4,40.04545455
270.8,40.1,30,28.9,26.9,70.8,1.7,0,44.4,40.05454545
270.9,40.1,30,28.9,26.9,71,2.7,0,44.4,40.04545455
271,40.1,30.1,28.8,27,70.8,2.2,0,44.4,40.03636364
271.1,40,29.9,28.7,26.7,71,2.5,0,44.4,40.02727273
271.2,40,29.9,28.7,26.7,71,2,0,44.4,40.00909091
271.3,40.1,29.9,28.8,26.8,70.8,2.5,0,44.4,40
271.4,39.9,29.9,28.7,26.9,70.8,1.7,0,44.4,39.97272727
271.5,39.9,29.9,28.7,26.9,70.8,1.7,0,44.4,39.94545455
271.6,40,30,28.7,26.8,70.7,2.2,0,44.4,39.93636364
271.7,39.9,29.9,28.7,26.8,70.8,2,0,44.4,39.92727273
271.8,39.9,29.9,28.7,26.8,71.3,2,0,44.4,39.91818182
271.9,39.8,29.9,28.8,26.8,70.7,1.9,0,44.4,39.90909091
272,39.8,29.9,28.8,26.8,71,2,0,44.4,39.9
272.1,40,30.1,28.9,26.9,70.8,2,0,44.4,39.89090909
272.2,39.9,29.9,28.7,26.7,70.8,1.9,0,44.4,39.89090909
272.3,39.9,29.9,28.7,26.7,70.8,-0.6,0,44.4,39.9
272.4,40,29.9,28.8,26.7,70.8,-0.6,0,44.4,39.90909091
272.5,39.8,29.7,28.8,26.7,70.5,2.4,0,44.4,39.92727273
272.6,39.8,29.7,28.8,26.7,71.1,2,0,44.4,39.94545455
272.7,40,29.9,28.7,26.8,70.8,2.4,0,44.4,39.95454545
272.8,40,29.9,28.7,26.8,70.8,2.4,0,44.4,39.95454545
272.9,40,29.9,28.7,26.8,71,2.5,0,44.4,39.95454545
273,40,30,28.8,26.8,71,2.2,0,44.4,39.94545455
273.1,40,30,28.8,26.8,70.8,2.4,0,44.4,39.95454545
273.2,40.1,29.9,28.7,26.8,70.5,1.9,0,44.4,39.96363636
273.3,39.9,30,28.7,26.8,70.5,1.9,0,44.4,39.95454545
273.4,39.9,30,28.7,26.8,70.8,2.2,0,44.4,39.94545455
273.5,39.9,30,28.8,26.7,70.4,1.6,0,44.4,39.93636364
273.6,39.9,30,28.8,26.7,70.5,2,0,44.4,39.93636364
273.7,39.9,29.9,28.7,26.7,70.7,1.7,0,44.4,39.93636364
273.8,39.9,29.8,28.7,26.7,71.1,2,0,44.4,39.92727273
273.9,39.9,29.8,28.7,26.7,71,1.9,0,44.4,39.93636364
274,39.9,30,28.8,26.9,70.8,2.4,0,44.4,39.94545455
274.1,40,30,28.8,26.8,70.5,2,0,44.4,39.95454545
274.2,40,30,28.8,26.8,69.9,2.4,0,44.4,39.96363636
274.3,40,30.1,28.8,26.9,69.9,2.4,0,44.4,39.97272727
274.4,40,30.1,28.8,26.9,70.5,2.2,0,44.4,39.98181818
274.5,40,29.9,28.6,26.9,70.8,1.9,0,44.4,39.99090909
274.6,40,30,28.8,26.8,71.4,1.7,0,44.4,40
274.7,40,30,28.8,26.8,70.5,1.7,0,44.4,40
274.8,40,29.9,28.8,26.8,70.8,2.2,0,44.4,39.99090909
274.9,40,30,28.7,26.9,70.5,1.9,0,44.4,39.98181818
275,40,30,28.7,26.9,71.1,1.9,0,44.4,39.99090909
275.1,40,29.9,28.8,27,70.7,1.4,0,44.4,39.99090909
275.2,40,29.9,28.8,27,70.7,1.4,0,44.4,39.99090909
275.3,39.9,29.9,28.8,26.9,70.4,2.7,0,44.4,39.98181818
275.4,39.9,29.9,28.8,26.9,70.7,2.4,0,44.4,39.96363636
275.5,40.1,29.9,28.7,26.9,70.8,2,0,44.4,39.94545455
275.6,40,30.1,28.8,26.8,69.6,2,0,44.4,39.93636364
275.7,40,30.1,28.8,26.8,71,2,0,44.4,39.91818182
275.8,39.9,30,28.7,26.9,70.8,2,0,44.4,39.9
275.9,39.8,29.9,28.7,26.8,70.7,1.6,0,44.4,39.88181818
276,39.8,29.9,28.7,26.8,70.7,1.9,0,44.4,39.86363636
276.1,39.9,30.1,28.9,26.9,70.8,2.4,0,44.4,39.86363636
276.2,39.8,29.9,28.8,26.8,70.8,2.4,0,44.4,39.87272727
276.3,39.8,29.9,28.8,26.8,70.5,2.4,0,44.4,39.87272727
276.4,39.7,29.9,28.7,26.8,70.8,1.9,0,44.4,39.86363636
276.5,39.7,29.9,28.7,26.8,70.8,2,0,44.4,39.86363636
276.6,40.1,30,28.8,26.9,70.8,1.7,0,44.4,39.87272727
276.7,40.1,30,28.8,26.9,71.1,2.2,0,44.4,39.87272727
276.8,40,30,28.7,26.8,70.8,2.4,0,44.4,39.88181818
276.9,39.8,30,28.8,26.8,70.4,2.4,0,44.4,39.9
277,39.8,30,28.8,26.8,71.1,2.4,0,44.4,39.92727273
277.1,39.9,29.9,28.7,26.8,70.7,2,0,44.5,39.94545455
277.2,39.9,29.9,28.9,26.9,70.7,2,0,44.5,39.91818182
277.3,39.9,29.9,28.9,26.9,71.1,2,0,44.5,39.89090909
277.4,40,29.9,28.7,26.8,70.7,2,0,44.5,39.88181818
277.5,40,29.9,28.7,26.8,70.7,1.7,0,44.5,39.88181818
277.6,39.9,29.9,28.7,26.7,71,2.5,0,44.5,39.88181818
277.7,39.8,29.9,28.8,26.8,70.8,2,0,44.5,39.88181818
277.8,39.8,29.9,28.8,26.8,71,1.7,0,44.5,39.87272727
277.9,39.9,30,28.8,26.9,70.7,3.7,0,44.5,39.86363636
278,39.8,30,28.8,26.8,70.7,3.7,0,44.5,39.84545455
278.1,39.8,30,28.8,26.8,71.1,2.7,0,44.5,39.82727273
278.2,39.9,30,28.8,26.8,71.1,2.7,0,44.6,39.81818182
278.3,39.8,30,28.8,26.8,71.3,-0.4,0,44.6,39.80909091
278.4,39.8,30,28.8,26.8,71.1,2.4,0,44.6,39.8
278.5,39.8,30,28.7,26.9,70.8,2,0,44.6,39.8
278.6,39.8,30,28.7,26.9,71.7,1.9,0,44.6,39.80909091
278.7,39.8,29.9,28.8,26.8,71.1,2.7,0,44.6,39.81818182
278.8,39.7,29.9,28.7,26.8,70.5,1.7,0,44.6,39.81818182
278.9,39.7,29.9,28.7,26.8,70.8,2.4,0,44.6,39.83636364
279,39.9,30.1,28.8,26.9,71,2.2,0,44.6,39.85454545
279.1,39.9,29.9,28.8,26.7,72.4,1.7,0,44.6,39.84545455
279.2,39.9,29.9,28.8,26.7,72.4,1.7,0,44.7,39.84545455
279.3,39.9,30,28.8,26.8,71.3,2.4,0,44.7,39.84545455
279.4,40,30,28.9,26.9,70.4,2.4,0,44.7,39.87272727
279.5,40,30,28.9,26.9,71.1,1.9,0,44.7,39.89090909
279.6,39.7,30,28.7,26.8,71.1,2.5,0,44.7,39.89090909
279.7,39.8,30,28.8,26.7,70.8,1.9,0,44.7,39.89090909
279.8,39.8,30,28.8,26.7,70.4,1.7,0,44.7,39.89090909
279.9,40,30.1,28.8,26.9,70.8,2,0,44.7,39.89090909
280,39.9,30,28.8,26.9,71,2,0,44.7,39.87272727
280.1,39.9,30,28.8,26.9,71,2,0,44.7,39.85454545
280.2,39.9,29.9,28.7,26.8,70.8,2,0,44.8,39.87272727
280.3,39.9,29.9,28.7,26.8,71.1,2.2,0,44.8,39.88181818
280.4,39.9,29.9,28.7,26.8,70.8,2.4,0,44.8,39.89090909
280.5,39.8,30,28.8,26.7,70.8,2.2,0,44.8,39.87272727
280.6,39.8,30,28.8,26.7,70.8,2,0,44.8,39.86363636
280.7,39.9,30,28.8,26.8,70.5,2,0,44.8,39.85454545
280.8,39.9,30,28.8,26.9,70.5,2.2,0,44.8,39.85454545
280.9,39.9,30,28.8,26.9,70.7,2,0,44.8,39.85454545
281,39.8,30,28.8,26.9,70.7,2,0,44.8,39.83636364
281.1,39.8,30,28.8,26.9,71,1.9,0,44.8,39.83636364
281.2,39.8,30,28.8,26.9,70.7,2.2,0,45,39.83636364
281.3,39.9,30,28.8,26.8,71.3,1.9,0,45,39.81818182
281.4,39.9,30,28.8,26.8,70.7,1.9,0,45,39.80909091
281.5,39.7,30,28.8,26.8,71.3,2,0,45,39.8
281.6,39.8,30,28.8,26.8,70.8,2,0,45,39.8
281.7,39.8,30,28.8,26.8,70.4,2,0,45,39.8
281.8,39.7,30,28.9,26.8,70.8,2,0,45,39.8
281.9,39.8,29.9,28.8,26.8,70.8,2.4,0,45,39.8
282,39.8,29.9,28.8,26.8,70.8,2.4,0,45,39.8
282.1,39.8,30,28.8,26.9,70.5,2.5,0,45,39.81818182
282.2,39.8,30,28.8,26.9,71.1,2.2,0,45.2,39.81818182
282.3,39.8,30,28.8,26.9,70.4,1.9,0,45.2,39.81818182
282.4,39.9,30,28.8,26.9,70.8,1.7,0,45.2,39.82727273
282.5,39.9,30,28.8,27,70.5,2,0,45.2,39.83636364
282.6,39.9,30,28.8,27,70.7,2.2,0,45.2,39.84545455
282.7,39.8,30.1,28.9,26.9,70.5,2,0,45.2,39.85454545
282.8,39.8,29.9,28.7,26.6,70.8,2.5,0,45.2,39.84545455
282.9,39.8,29.9,28.7,26.6,70.8,2.5,0,45.2,39.84545455
283,39.9,30,28.9,26.8,70.7,2.2,0,45.2,39.83636364
283.1,39.9,30.1,28.8,27,71.3,2,0,45.2,39.81818182
283.2,39.9,30.1,28.8,27,70.4,2.5,0,45.4,39.80909091
283.3,39.7,30,28.9,26.9,70.7,2.4,0,45.4,39.80909091
