Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
38.30,37.40,32.00,29.40,27.00,40.00,2.50,0.00,0.00
38.40,37.20,31.80,29.30,27.00,40.00,2.50,0.00,0.00
38.50,37.20,31.80,29.30,27.00,40.00,2.50,0.00,0.00
38.60,37.20,31.80,29.20,27.00,40.40,3.10,0.00,0.00
38.70,37.10,31.70,29.20,26.90,40.20,2.80,0.00,0.00
38.80,37.10,31.70,29.20,26.90,40.00,2.40,0.00,0.00
38.90,37.30,31.80,29.40,27.00,40.40,2.20,0.00,0.00
39.00,37.20,31.80,29.40,27.10,40.20,2.00,0.00,0.00
39.10,37.30,32.00,29.40,27.10,40.00,2.20,0.00,0.00
39.20,37.30,32.00,29.40,27.10,40.00,2.00,0.00,0.00
39.30,37.30,31.80,29.40,27.10,39.60,2.20,0.00,0.00
39.40,37.30,31.80,29.40,27.10,39.60,2.20,0.00,0.00
39.50,37.40,32.10,29.50,27.20,40.20,2.00,0.00,0.00
39.60,37.20,32.00,29.30,27.10,40.40,2.20,0.00,0.00
39.70,37.20,32.00,29.30,27.10,40.40,2.20,0.00,0.00
39.80,37.10,31.80,29.30,27.00,39.60,2.00,0.00,0.00
39.90,37.10,31.90,29.30,27.10,40.40,1.90,0.00,0.00
40.00,37.10,31.90,29.30,27.10,38.50,2.50,0.00,0.00
40.10,37.10,31.70,29.30,27.00,39.60,2.00,0.00,0.00
40.20,37.10,31.80,29.20,27.00,40.40,1.90,0.00,0.00
40.30,37.10,31.80,29.20,27.00,40.40,1.90,0.00,0.00
40.40,37.10,31.90,29.40,27.00,40.20,2.40,0.00,0.00
40.50,37.20,31.90,29.30,27.00,40.50,1.60,0.00,0.00
40.60,37.20,31.90,29.30,27.00,40.20,1.90,0.00,0.00
40.70,37.20,31.90,29.40,27.20,40.40,2.70,0.00,0.00
40.80,37.20,32.00,29.30,27.10,40.00,2.40,0.00,0.00
40.90,37.20,31.80,29.30,27.00,38.50,2.20,0.00,0.00
41.00,37.20,31.80,29.30,27.00,39.90,2.50,0.00,0.00
41.10,37.20,31.90,29.40,27.10,40.20,1.90,0.00,0.00
41.20,37.20,31.90,29.40,27.10,40.20,1.90,0.00,0.00
41.30,37.00,31.70,29.20,26.90,39.70,2.50,0.00,0.00
41.40,37.10,31.80,29.30,27.00,39.70,2.20,0.00,0.00
41.50,37.10,31.80,29.30,27.00,40.20,2.50,0.00,0.00
41.60,37.00,31.70,29.10,27.00,39.90,2.20,0.00,0.00
41.70,37.20,32.00,29.40,27.20,39.90,2.00,0.00,0.00
41.80,37.20,32.00,29.40,27.20,40.40,2.00,0.00,0.00
41.90,37.10,31.90,29.30,27.10,40.20,2.00,0.00,0.00
42.00,37.10,31.90,29.30,27.00,40.20,2.20,0.00,0.00
42.10,37.10,31.90,29.30,27.00,40.20,2.50,0.00,0.00
42.20,37.10,31.80,29.40,27.10,40.20,2.50,0.00,0.00
42.30,37.10,31.80,29.40,27.10,40.20,2.00,0.00,0.00
42.40,37.10,31.90,29.40,27.20,40.40,2.40,0.00,0.00
42.50,37.10,31.80,29.40,27.10,40.80,1.70,0.00,0.00
42.60,37.10,31.80,29.40,27.10,40.50,2.50,0.00,0.00
42.70,37.00,31.80,29.30,27.10,40.00,2.20,0.00,0.00
42.80,37.00,31.90,29.30,26.90,39.90,1.90,0.00,0.00
42.90,37.00,31.90,29.30,26.90,40.20,1.90,0.00,0.00
43.00,37.00,31.80,29.30,26.90,39.90,1.90,0.00,0.00
43.10,37.00,31.80,29.40,27.10,40.50,2.50,0.00,0.00
43.20,37.00,31.80,29.40,27.10,40.50,2.50,0.00,0.00
43.30,37.00,31.80,29.30,27.10,40.20,2.20,0.00,0.00
43.40,37.00,31.90,29.40,27.20,40.00,2.20,0.00,0.00
43.50,37.00,31.90,29.40,27.20,39.90,2.50,0.00,0.00
43.60,37.00,31.90,29.40,27.10,39.90,2.80,0.00,0.00
43.70,37.00,31.80,29.40,27.10,40.00,2.70,0.00,0.00
43.80,37.00,31.80,29.40,27.10,39.70,2.20,0.00,0.00
43.90,37.00,31.80,29.30,27.00,40.40,2.20,0.00,0.00
44.00,37.10,31.90,29.30,27.20,40.50,2.20,0.00,0.00
44.10,37.10,31.90,29.30,27.20,40.50,2.20,0.00,0.00
44.20,36.90,31.90,29.40,27.20,39.90,2.20,0.00,0.00
44.30,36.80,31.80,29.30,26.90,39.90,2.50,0.00,0.00
44.40,36.80,31.80,29.30,26.90,40.70,2.20,0.00,0.00
44.50,37.00,31.80,29.20,27.10,40.40,2.50,0.00,0.00
44.60,36.90,31.70,29.30,27.00,39.90,1.90,0.00,0.00
44.70,36.90,31.70,29.30,27.00,39.90,2.20,0.00,0.00
44.80,36.90,31.80,29.30,27.00,40.20,2.00,0.00,0.00
44.90,36.90,31.90,29.20,26.90,39.90,3.00,0.00,0.00
45.00,36.90,31.90,29.20,26.90,39.90,2.20,0.00,0.00
45.10,36.90,31.80,29.30,27.10,39.90,2.20,0.00,0.00
45.20,36.90,31.80,29.30,27.10,41.60,1.70,0.00,0.00
45.30,36.80,31.70,29.40,27.10,40.20,1.70,0.00,0.00
45.40,37.00,31.80,29.30,27.10,40.40,1.70,0.00,0.00
45.50,37.00,31.80,29.30,27.10,39.90,1.70,0.00,0.00
45.60,36.90,31.90,29.40,27.10,39.90,2.40,0.00,0.00
45.70,36.90,31.90,29.30,27.00,40.00,1.60,0.00,0.00
45.80,36.90,31.90,29.30,27.00,40.50,2.00,0.00,0.00
45.90,36.90,31.70,29.40,27.00,40.50,1.90,0.00,0.00
46.00,36.90,31.70,29.40,27.00,40.50,1.90,0.00,0.00
46.10,36.80,31.80,29.30,27.10,39.60,2.50,0.00,0.00
46.20,36.90,31.80,29.30,27.00,40.20,2.40,0.00,0.00
46.30,36.90,31.80,29.30,27.00,40.20,2.40,0.00,0.00
46.40,37.00,31.90,29.40,27.10,40.20,2.40,0.00,0.00
46.50,36.90,31.90,29.40,27.10,40.20,2.00,0.00,0.00
46.60,36.90,31.90,29.40,27.10,40.40,2.70,0.00,0.00
46.70,36.80,31.70,29.30,27.00,39.90,2.50,0.00,0.00
46.80,36.80,31.80,29.40,27.10,40.00,1.70,0.00,0.00
46.90,36.80,31.80,29.40,27.10,40.00,1.70,0.00,0.00
47.00,36.90,31.80,29.40,27.20,40.80,2.20,0.00,0.00
47.10,36.90,31.80,29.40,27.20,40.00,2.70,0.00,0.00
47.20,36.80,31.80,29.30,27.00,40.00,1.60,0.00,0.00
47.30,36.80,31.80,29.40,27.10,40.50,1.90,0.00,0.00
47.40,36.80,31.80,29.40,27.10,40.40,2.00,0.00,0.00
47.50,36.90,31.90,29.40,27.20,40.20,2.20,0.00,0.00
47.60,36.70,31.80,29.40,27.00,39.40,2.80,0.00,0.00
47.70,36.70,31.80,29.40,27.00,40.00,2.50,0.00,0.00
47.80,36.70,31.90,29.30,26.90,40.00,2.50,0.00,0.00
47.90,36.60,31.80,29.30,27.00,40.40,2.40,0.00,0.00
48.00,36.60,31.80,29.30,27.00,40.00,2.40,0.00,0.00
48.10,36.80,31.80,29.30,27.00,40.00,2.20,0.00,0.00
48.20,36.80,31.80,29.30,27.00,40.70,1.90,0.00,0.00
48.30,36.70,31.80,29.20,26.90,40.50,2.40,0.00,0.00
48.40,36.70,31.80,29.30,27.00,40.20,1.70,0.00,0.00
48.50,36.70,31.80,29.30,27.00,40.00,0.20,0.00,0.00
48.60,36.80,31.80,29.30,26.90,39.90,2.00,0.00,0.00
48.70,36.70,31.70,29.30,27.00,40.00,1.90,0.00,0.00
48.80,36.70,31.70,29.30,27.00,40.00,1.90,0.00,0.00
48.90,36.70,31.80,29.30,27.00,40.00,2.50,0.00,0.00
49.00,36.70,31.80,29.20,27.00,40.00,2.00,0.00,0.00
49.10,36.70,31.80,29.20,27.00,40.20,2.00,0.00,0.00
49.20,36.80,31.80,29.40,27.10,40.00,2.20,0.00,0.00
49.30,36.70,31.70,29.20,27.10,40.50,2.40,0.00,0.00
49.40,36.70,31.70,29.20,27.10,40.50,2.50,0.00,0.00
49.50,36.70,31.80,29.40,27.00,40.40,2.50,0.00,0.00
49.60,36.70,31.80,29.40,27.10,40.40,2.40,0.00,0.00
49.70,36.70,31.80,29.40,27.10,40.20,1.70,0.00,0.00
49.80,36.70,31.80,29.40,27.10,39.90,2.40,0.00,0.00
49.90,36.70,31.80,29.40,27.10,40.50,2.00,0.00,0.00
50.00,36.70,31.80,29.30,27.00,40.40,2.50,0.00,0.00
50.10,36.60,31.90,29.30,27.20,39.90,2.20,0.00,0.00
50.20,36.60,31.90,29.30,27.20,39.90,1.90,0.00,0.00
50.30,36.80,31.90,29.40,27.10,40.50,2.00,0.00,0.00
50.40,36.80,31.90,29.40,27.10,40.20,2.20,0.00,0.00
50.50,36.90,32.00,29.40,27.20,41.40,1.70,0.00,0.00
50.60,36.90,32.00,29.40,27.20,40.00,2.00,0.00,0.00
50.70,36.80,31.90,29.40,27.10,40.00,1.90,0.00,0.00
50.80,36.50,31.70,29.20,27.00,40.40,2.00,0.00,0.00
50.90,36.50,31.80,29.20,27.00,40.40,2.00,0.00,0.00
51.00,36.50,31.80,29.20,27.00,39.70,2.20,0.00,0.00
51.10,36.70,31.80,29.40,27.10,40.20,2.00,0.00,0.00
51.20,36.70,31.80,29.40,27.10,40.00,2.40,0.00,0.00
51.30,36.60,31.80,29.30,27.00,39.90,2.00,0.00,0.00
51.40,36.70,31.90,29.40,27.20,40.40,2.20,0.00,0.00
51.50,36.70,31.90,29.40,27.20,40.50,2.50,0.00,0.00
51.60,36.60,31.70,29.30,27.00,40.20,2.40,0.00,0.00
51.70,36.60,31.70,29.30,27.00,40.00,2.20,0.00,0.00
51.80,36.50,31.70,29.30,27.00,40.00,2.20,0.00,0.00
51.90,36.50,31.80,29.40,27.10,40.40,2.40,0.00,0.00
52.00,36.50,31.80,29.40,27.10,40.20,2.80,0.00,0.00
52.10,36.50,31.80,29.40,27.10,39.90,2.40,0.00,0.00
52.20,36.60,31.80,29.40,27.00,39.70,2.20,0.00,0.00
52.30,36.60,31.80,29.40,27.00,39.90,1.90,0.00,0.00
52.40,36.50,31.80,29.30,27.00,40.20,2.50,0.00,0.00
52.50,36.50,31.80,29.30,27.00,40.00,1.90,0.00,0.00
52.60,36.50,31.80,29.30,27.00,40.40,1.90,0.00,0.00
52.70,36.60,31.80,29.40,27.20,40.00,2.40,0.00,0.00
52.80,36.60,31.90,29.40,27.00,40.00,2.40,0.00,0.00
52.90,36.60,31.90,29.40,27.00,39.90,1.90,0.00,0.00
53.00,36.60,31.80,29.30,27.10,40.20,3.10,0.00,0.00
53.10,36.60,31.80,29.30,27.10,40.20,2.00,0.00,0.00
53.20,36.50,31.80,29.40,27.10,40.00,2.20,0.00,0.00
53.30,36.60,31.70,29.40,27.00,40.40,2.50,0.00,0.00
53.40,36.60,31.70,29.40,27.00,40.20,1.10,0.00,0.00
53.50,36.50,31.80,29.30,27.00,40.40,2.20,0.00,0.00
53.60,36.60,31.90,29.40,27.20,40.40,2.00,0.00,0.00
53.70,36.60,31.90,29.40,27.20,40.40,2.00,0.00,0.00
53.80,36.70,31.90,29.50,27.10,40.20,1.90,0.00,0.00
53.90,36.60,31.80,29.40,27.00,39.70,2.00,0.00,0.00
54.00,36.60,31.80,29.40,27.00,40.50,2.50,0.00,0.00
54.10,36.70,31.90,29.40,27.10,40.00,2.50,0.00,0.00
54.20,36.50,31.80,29.30,27.10,40.40,2.70,0.00,0.00
54.30,36.50,31.80,29.30,27.10,40.20,2.40,0.00,0.00
54.40,36.50,31.70,29.20,27.00,40.00,2.70,0.00,0.00
54.50,36.50,31.70,29.20,27.00,40.20,2.20,0.00,0.00
54.60,36.50,31.80,29.20,27.00,39.90,1.70,0.00,0.00
54.70,36.40,31.70,29.20,26.90,40.00,2.40,0.00,0.00
54.80,36.40,31.70,29.20,26.90,40.00,1.90,0.00,0.00
54.90,36.70,31.90,29.40,27.20,40.50,2.00,0.00,0.00
55.00,36.50,31.80,29.20,27.10,40.20,2.20,0.00,0.00
55.10,36.40,31.90,29.50,27.10,40.00,2.50,0.00,0.00
55.20,36.40,31.90,29.50,27.10,39.90,2.00,0.00,0.00
55.30,36.40,31.70,29.40,27.10,40.20,2.70,0.00,0.00
55.40,36.40,31.70,29.40,27.10,39.70,2.40,0.00,0.00
55.50,36.50,31.90,29.50,27.20,39.70,2.40,0.00,0.00
55.60,36.50,31.90,29.30,27.10,40.00,2.50,0.00,0.00
55.70,36.50,31.90,29.30,27.10,39.60,2.50,0.00,0.00
55.80,36.40,31.90,29.30,27.20,40.50,2.20,0.00,0.00
55.90,36.50,31.90,29.40,27.20,40.00,2.00,0.00,0.00
56.00,36.50,31.90,29.40,27.20,40.40,0.00,0.00,0.00
56.10,36.50,31.80,29.40,27.10,40.20,2.50,0.00,0.00
56.20,36.40,31.70,29.20,27.00,40.80,2.00,0.00,0.00
56.30,36.40,31.70,29.20,27.00,40.00,1.90,0.00,0.00
56.40,36.40,31.90,29.40,27.00,40.00,1.90,0.00,0.00
56.50,36.40,31.90,29.40,27.20,39.30,2.20,0.00,0.00
56.60,36.40,31.90,29.40,27.20,39.70,2.00,0.00,0.00
56.70,36.40,31.80,29.40,27.10,39.90,2.40,0.00,0.00
56.80,36.40,31.80,29.40,27.10,40.00,2.20,0.00,0.00
56.90,36.40,31.90,29.30,27.00,40.00,2.00,0.00,0.00
57.00,36.40,31.70,29.30,27.10,40.40,2.80,0.00,0.00
57.10,36.40,31.70,29.30,27.10,40.00,2.50,0.00,0.00
57.20,36.40,31.70,29.10,26.90,39.90,2.40,0.00,0.00
57.30,36.50,31.80,29.40,27.10,40.40,1.90,0.00,0.00
57.40,36.50,31.80,29.40,27.10,40.40,1.90,0.00,0.00
57.50,36.40,31.90,29.40,27.20,39.90,1.70,0.00,0.00
57.60,36.40,31.90,29.30,27.10,39.70,2.20,0.00,0.00
57.70,36.40,31.90,29.30,27.10,40.00,2.40,0.00,0.00
57.80,36.50,31.90,29.50,27.20,39.90,2.70,0.00,0.00
57.90,36.50,32.00,29.40,27.20,40.20,2.00,0.00,0.00
58.00,36.50,32.00,29.40,27.20,40.20,2.40,0.00,0.00
58.10,36.40,31.80,29.40,27.20,39.90,2.20,0.00,0.00
58.20,36.40,31.80,29.40,27.20,40.00,1.90,0.00,0.00
58.30,36.50,31.90,29.40,27.20,40.20,1.60,0.00,0.00
58.40,36.50,31.80,29.40,27.10,40.00,2.20,0.00,0.00
58.50,36.50,31.80,29.40,27.10,40.40,1.90,0.00,0.00
58.60,36.40,31.70,29.30,27.10,40.20,1.70,0.00,0.00
58.70,36.30,31.80,29.40,27.00,39.90,2.00,0.00,0.00
58.80,36.30,31.80,29.40,27.00,39.60,2.20,0.00,0.00
58.90,36.30,31.80,29.40,27.00,40.20,2.20,0.00,0.00
59.00,36.20,31.90,29.30,27.00,39.90,2.20,0.00,0.00
59.10,36.20,31.90,29.30,27.00,39.70,1.90,0.00,0.00
59.20,36.40,31.80,29.40,27.00,39.70,1.90,0.00,0.00
59.30,36.30,31.90,29.30,27.20,40.20,2.20,0.00,0.00
59.40,36.30,31.90,29.30,27.20,38.50,2.40,0.00,0.00
59.50,36.50,32.00,29.30,27.10,39.70,1.70,0.00,0.00
59.60,36.50,32.00,29.30,27.10,40.00,2.20,0.00,0.00
59.70,36.40,31.90,29.30,27.00,40.20,2.00,0.00,0.00
59.80,36.30,31.80,29.30,27.10,40.20,3.40,0.00,0.00
59.90,36.30,31.80,29.30,27.10,39.90,2.50,0.00,0.00
60.00,36.30,31.90,29.30,27.10,40.40,2.20,0.00,0.00
60.10,36.30,32.00,29.30,27.10,40.50,1.90,0.00,0.00
60.20,36.30,32.00,29.30,27.10,40.50,1.90,0.00,0.00
60.30,36.30,31.80,29.40,27.10,39.60,1.90,0.00,0.00
60.40,36.30,31.80,29.30,27.00,40.00,2.50,0.00,0.00
60.50,36.30,31.80,29.30,27.00,40.20,2.40,0.00,0.00
60.60,36.20,31.80,29.20,27.00,39.40,2.00,0.00,0.00
60.70,36.40,31.90,29.40,27.20,39.70,2.20,0.00,0.00
60.80,36.40,31.90,29.40,27.20,40.20,2.20,0.00,0.00
60.90,36.30,32.00,29.30,27.10,40.00,2.40,0.00,0.00
61.00,36.20,31.80,29.30,27.00,40.20,2.00,0.00,0.00
61.10,36.20,31.80,29.30,27.00,40.20,2.00,0.00,0.00
61.20,36.30,31.80,29.30,27.10,40.40,2.50,0.00,0.00
61.30,36.40,32.10,29.40,27.20,40.00,2.70,0.00,0.00
61.40,36.40,32.10,29.40,27.20,39.70,2.00,0.00,0.00
61.50,36.30,31.80,29.30,27.00,39.90,1.90,0.00,0.00
61.60,36.30,31.80,29.30,27.00,39.90,2.40,0.00,0.00
61.70,36.30,31.80,29.30,27.10,40.20,2.00,0.00,0.00
61.80,36.40,31.90,29.30,27.10,40.00,3.30,0.00,0.00
61.90,36.40,31.90,29.30,27.10,40.40,2.20,0.00,0.00
62.00,36.40,31.90,29.30,27.10,40.40,2.20,0.00,0.00
62.10,36.20,31.90,29.30,27.10,40.00,1.90,0.00,0.00
62.20,36.20,31.90,29.30,27.10,40.00,2.00,0.00,0.00
62.30,36.20,31.80,29.40,27.10,39.70,2.20,0.00,0.00
62.40,36.20,31.80,29.40,27.10,39.70,2.40,0.00,0.00
62.50,36.30,31.80,29.40,27.10,39.90,1.90,0.00,0.00
62.60,36.40,31.90,29.30,27.10,39.00,2.50,0.00,0.00
62.70,36.40,31.90,29.30,27.10,40.20,3.40,0.00,0.00
62.80,36.20,31.90,29.30,27.10,40.00,1.90,0.00,0.00
62.90,36.30,31.90,29.40,27.20,40.20,1.90,0.00,0.00
63.00,36.30,31.90,29.40,27.20,40.00,2.40,0.00,0.00
63.10,36.10,31.90,29.20,27.00,39.90,2.20,0.00,0.00
63.20,36.30,31.90,29.40,27.20,40.00,2.70,0.00,0.00
63.30,36.30,31.90,29.40,27.20,40.00,2.20,0.00,0.00
63.40,36.20,31.90,29.20,27.10,40.00,2.40,0.00,0.00
63.50,36.20,31.90,29.40,27.30,40.00,2.00,0.00,0.00
63.60,36.20,31.90,29.40,27.30,40.20,2.00,0.00,0.00
63.70,36.40,32.00,29.40,27.20,39.90,2.50,0.00,0.00
63.80,36.30,31.90,29.40,27.00,39.60,1.90,0.00,0.00
63.90,36.30,31.90,29.40,27.00,39.60,1.90,0.00,0.00
64.00,36.20,32.00,29.40,27.10,40.00,2.20,0.00,0.00
64.10,36.20,31.90,29.30,27.00,39.90,2.20,0.00,0.00
64.20,36.20,31.90,29.30,27.00,40.40,1.90,0.00,0.00
64.30,36.20,31.90,29.40,27.10,40.00,1.90,0.00,0.00
64.40,36.10,31.90,29.30,27.00,40.00,2.20,0.00,0.00
64.50,36.10,31.90,29.30,27.00,40.70,2.00,0.00,0.00
64.60,36.20,31.90,29.30,27.10,40.50,2.40,0.00,0.00
64.70,36.10,31.80,29.20,27.00,39.90,2.40,0.00,0.00
64.80,36.10,31.80,29.20,27.00,39.90,2.40,0.00,0.00
64.90,36.20,31.80,29.30,27.10,39.90,2.20,0.00,0.00
65.00,36.20,31.80,29.30,27.10,40.00,2.50,0.00,0.00
65.10,36.20,31.80,29.30,27.10,40.00,2.40,0.00,0.00
65.20,36.20,31.90,29.40,27.10,39.90,2.00,0.00,0.00
65.30,36.20,31.90,29.30,27.10,39.60,2.20,0.00,0.00
65.40,36.20,31.90,29.30,27.10,39.60,2.20,0.00,0.00
65.50,36.20,31.90,29.40,27.10,40.00,2.20,0.00,0.00
65.60,36.20,32.00,29.40,27.20,40.50,2.20,0.00,0.00
65.70,36.20,32.00,29.40,27.20,40.50,2.20,0.00,0.00
65.80,36.10,31.90,29.20,26.90,40.00,2.50,0.00,0.00
65.90,36.10,31.90,29.20,26.90,39.60,2.50,0.00,0.00
66.00,36.10,31.90,29.30,27.00,40.00,2.00,0.00,0.00
66.10,36.30,32.10,29.40,27.30,39.90,2.00,0.00,0.00
66.20,36.30,32.10,29.40,27.30,40.00,2.40,0.00,0.00
66.30,36.10,31.90,29.30,27.00,40.40,2.20,0.00,0.00
66.40,36.10,31.90,29.30,27.00,39.70,2.40,0.00,0.00
66.50,36.10,31.90,29.30,27.00,40.20,2.50,0.00,0.00
66.60,36.10,31.90,29.40,27.10,40.20,2.00,0.00,0.00
66.70,36.10,31.90,29.30,27.00,40.20,2.70,0.00,0.00
66.80,36.10,31.90,29.30,27.00,40.20,2.20,0.00,0.00
66.90,36.00,31.80,29.20,27.10,39.70,2.00,0.00,0.00
67.00,36.20,31.90,29.30,27.00,39.70,1.90,0.00,0.00
67.10,36.20,31.90,29.30,27.00,39.90,2.20,0.00,0.00
67.20,36.20,31.80,29.30,27.00,39.60,2.00,0.00,0.00
67.30,36.10,31.90,29.30,27.10,40.00,2.40,0.00,0.00
67.40,36.10,31.90,29.30,27.10,39.70,2.00,0.00,0.00
67.50,36.10,32.00,29.40,27.10,40.00,2.00,0.00,0.00
67.60,36.20,31.90,29.40,27.20,40.40,2.20,0.00,0.00
67.70,36.20,31.90,29.40,27.20,39.40,2.40,0.00,0.00
67.80,36.00,31.90,29.40,27.10,40.00,2.20,0.00,0.00
67.90,36.20,32.00,29.40,27.20,40.50,3.00,0.00,0.00
68.00,36.20,32.00,29.40,27.20,40.70,2.20,0.00,0.00
68.10,36.10,31.90,29.40,27.00,40.00,1.90,0.00,0.00
68.20,36.10,31.90,29.40,27.00,40.00,2.20,0.00,0.00
68.30,36.10,31.90,29.40,27.00,39.90,2.20,0.00,0.00
68.40,36.10,31.90,29.20,27.10,40.00,2.50,0.00,0.00
68.50,36.10,31.80,29.40,27.10,40.00,2.50,0.00,0.00
68.60,36.10,31.80,29.40,27.10,40.20,1.70,0.00,0.00
68.70,36.00,31.80,29.20,26.90,40.20,1.90,0.00,0.00
68.80,36.10,31.90,29.50,27.10,40.20,2.00,0.00,0.00
68.90,36.10,31.90,29.50,27.10,39.60,2.40,0.00,0.00
69.00,36.00,31.80,29.30,27.00,40.40,2.00,0.00,0.00
69.10,36.00,31.80,29.30,27.00,40.00,2.00,0.00,0.00
69.20,36.10,32.00,29.50,27.10,40.00,1.90,0.00,0.00
69.30,36.10,31.90,29.50,27.10,40.40,2.00,0.00,0.00
69.40,36.10,31.90,29.50,27.10,40.40,2.00,0.00,0.00
69.50,35.90,31.80,29.20,27.00,40.20,2.50,0.00,0.00
69.60,36.10,31.90,29.40,27.20,40.40,3.60,0.00,0.00
69.70,36.10,31.90,29.40,27.20,39.70,2.20,0.00,0.00
69.80,36.10,31.90,29.40,27.20,40.50,2.40,0.00,0.00
69.90,36.10,31.90,29.40,27.20,40.20,2.70,0.00,0.00
70.00,36.10,31.90,29.40,27.20,40.40,1.90,0.00,0.00
70.10,36.10,31.90,29.30,27.00,40.00,2.50,0.00,0.00
70.20,36.00,31.90,29.40,27.20,40.20,2.00,0.00,0.00
70.30,36.00,31.90,29.40,27.20,40.20,2.00,0.00,0.00
70.40,36.00,31.90,29.20,27.00,39.70,2.00,0.00,0.00
70.50,36.10,32.00,29.30,27.10,40.20,2.00,0.00,0.00
70.60,36.10,32.00,29.30,27.10,40.00,2.20,0.00,0.00
70.70,36.00,31.80,29.40,27.00,40.00,2.50,0.00,0.00
70.80,36.10,31.90,29.40,27.10,39.90,2.50,0.00,0.00
70.90,36.10,31.90,29.40,27.10,39.90,2.50,0.00,0.00
71.00,36.10,31.90,29.30,27.10,40.00,2.40,0.00,0.00
71.10,36.00,31.80,29.30,27.00,39.90,2.20,0.00,0.00
71.20,36.00,31.80,29.30,27.00,39.90,2.20,0.00,0.00
71.30,36.10,31.90,29.40,27.10,39.90,2.20,0.00,0.00
71.40,36.10,31.90,29.40,27.10,40.20,2.70,0.00,0.00
71.50,36.00,32.00,29.40,27.10,39.90,2.00,0.00,0.00
71.60,36.10,32.00,29.40,27.20,40.20,2.20,0.00,0.00
71.70,36.10,32.00,29.40,27.20,40.20,1.90,0.00,0.00
71.80,36.00,31.80,29.30,27.10,40.00,1.90,0.00,0.00
71.90,36.00,32.00,29.40,27.20,39.60,2.50,0.00,0.00
72.00,36.00,32.00,29.40,27.20,40.80,2.40,0.00,0.00
72.10,36.00,31.90,29.40,27.00,40.20,2.50,0.00,0.00
72.20,35.90,31.80,29.30,27.10,40.50,2.20,0.00,0.00
72.30,35.90,31.80,29.30,27.10,40.50,2.20,0.00,0.00
72.40,35.90,31.80,29.30,27.00,40.50,2.00,0.00,0.00
72.50,36.00,31.90,29.30,27.00,39.90,1.90,0.00,0.00
72.60,36.00,31.90,29.30,27.00,39.90,2.20,0.00,0.00
72.70,36.00,31.90,29.40,27.10,40.40,2.20,0.00,0.00
72.80,36.00,31.90,29.40,27.10,40.70,2.20,0.00,0.00
72.90,36.00,31.90,29.40,27.10,40.20,2.50,0.00,0.00
73.00,36.00,31.90,29.40,27.00,40.20,2.40,0.00,0.00
73.10,36.00,31.90,29.40,27.00,40.40,1.90,0.00,0.00
73.20,36.00,31.90,29.40,27.10,40.40,1.90,0.00,0.00
73.30,36.00,31.90,29.40,27.10,40.40,1.90,0.00,0.00
73.40,36.00,31.90,29.40,27.10,39.90,2.00,0.00,0.00
73.50,36.00,31.90,29.40,27.10,40.20,1.70,0.00,0.00
73.60,36.00,31.90,29.40,27.10,40.40,2.00,0.00,0.00
73.70,36.10,31.90,29.40,27.10,40.00,2.40,0.00,0.00
73.80,35.90,31.80,29.30,27.10,39.70,2.40,0.00,0.00
73.90,35.90,31.80,29.30,27.10,40.00,1.60,0.00,0.00
74.00,36.00,32.00,29.40,27.10,40.00,2.20,0.00,0.00
74.10,35.90,31.90,29.40,27.00,40.00,2.40,0.00,0.00
74.20,35.90,31.90,29.40,27.00,40.00,2.40,0.00,0.00
74.30,36.00,31.90,29.30,27.10,39.90,2.40,0.00,0.00
74.40,36.00,31.80,29.20,27.00,40.00,2.00,0.00,0.00
74.50,36.00,31.80,29.20,27.00,40.00,2.00,0.00,0.00
74.60,36.00,31.90,29.30,27.10,40.00,2.40,0.00,0.00
74.70,36.00,31.90,29.30,27.10,39.60,2.50,0.00,0.00
74.80,36.00,32.00,29.40,27.10,40.00,1.90,0.00,0.00
74.90,36.00,32.00,29.40,27.10,39.70,2.20,0.00,0.00
75.00,36.00,32.00,29.40,27.10,39.90,2.00,0.00,0.00
75.10,36.00,31.90,29.30,27.00,39.90,2.00,0.00,0.00
75.20,36.00,32.10,29.40,27.20,39.90,2.20,0.00,0.00
75.30,36.00,32.10,29.40,27.20,39.70,2.40,0.00,0.00
75.40,36.10,31.90,29.40,27.00,39.70,2.00,0.00,0.00
75.50,36.10,31.90,29.40,27.00,40.20,1.70,0.00,0.00
75.60,35.90,32.00,29.40,27.10,40.40,2.40,0.00,0.00
75.70,35.90,31.90,29.30,27.10,39.90,2.00,0.00,0.00
75.80,35.90,31.90,29.30,27.10,39.90,2.20,0.00,0.00
75.90,36.00,32.00,29.40,27.10,40.40,2.40,0.00,0.00
76.00,35.90,32.00,29.50,27.20,39.90,2.00,0.00,0.00
76.10,35.90,32.00,29.50,27.20,39.90,2.00,0.00,0.00
76.20,36.00,32.00,29.40,27.10,40.40,2.40,0.00,0.00
76.30,35.90,31.90,29.40,27.00,40.70,1.90,0.00,0.00
76.40,35.90,31.90,29.40,27.00,40.20,2.40,0.00,0.00
76.50,35.90,32.00,29.30,27.10,40.20,2.50,0.00,0.00
76.60,36.00,31.90,29.40,27.10,39.70,2.20,0.00,0.00
76.70,36.00,31.90,29.40,27.10,40.20,2.20,0.00,0.00
76.80,36.00,31.90,29.40,27.20,40.20,1.30,0.00,0.00
